is,-0.51194614,0.12448489,0.5733373,-0.12250118,-0.5763869,0.42086154,0.54755205,-0.24073508,-0.002300039,0.17754498,0.76659226,-0.05101441,-0.49848682,0.14884754,-0.1553213,0.064667225,-0.41811812,-0.5225726,0.31266174,-0.54082316,-0.27482176,0.49753097,-0.24506728,-0.3898553,-0.5284195,-0.35955557,-0.46590698,0.30468857,0.79245704,0.46667913,-0.4691637,0.113803044,0.58010614,0.589067,-0.0012259856,-0.014247678,0.10798426,0.90984774,0.14111812,-0.36446327,0.28425214,-0.22550327,0.51912487,-0.25371596,-0.8132806,0.064487875,-0.2392547,0.81934583,0.31205067,0.28322893,-0.33504277,-0.18661779,0.20629182,0.32957172,-0.14310053,0.19917324,-0.14731152,-0.4603485,0.5728588,0.113646135,-0.41996375,0.3906836,-0.19880302,-0.57206607,-0.036882646,-0.66591,-0.26241153,-0.26860115,0.39750558,-0.029222578,-0.18405317,-0.18377392,0.6073112,0.4904612,0.20118353,-0.13219872,0.53460425,-0.30705693,-0.20295718,-0.091638595,-0.507532,-0.37677485,-0.1404795,0.09161408,-0.5319668,0.36781085,-0.54345345,0.13171336,-0.59728485,0.30125016,0.33260834,-0.44623435,0.42353764,0.4429529,0.77331734,0.06850092
me,-0.24634619,-0.090253405,-0.5150352,-0.65445834,-0.30522662,0.18698497,-0.06932591,-0.7213736,-0.43468457,-0.11314497,-0.040197402,0.7677364,-0.058589116,0.45488468,-0.061901763,-0.14527218,-0.11522352,0.27225855,-0.016819075,-0.5531507,-0.65234,0.8647198,-0.1802158,-0.4840966,0.07907385,-0.14069651,-0.29748455,0.36783183,0.19153821,0.032668788,-0.26795566,0.36282462,-0.24291873,0.45526895,0.23789696,-0.2925134,-0.3408144,0.8026735,-0.04035428,-0.32081288,0.65719426,-0.18251993,0.51895785,-0.31203547,-0.7936487,0.3119733,-0.5044794,0.24902579,0.049244903,0.30983102,-0.5644743,-0.2728448,0.52812964,0.49108723,0.30993018,0.29079768,-0.51493025,-0.2665957,0.07228781,0.016890097,-0.50066835,0.2958262,-0.1972767,-0.5523387,-0.10879323,-0.5924032,-0.6441666,-0.22072364,0.8987982,0.5049756,-0.26905295,-0.49760658,-0.04118423,0.43394944,0.031699106,-0.66925955,0.12702817,-0.48416522,0.26709944,0.33031285,-0.105893075,-0.33267298,0.8702499,0.2894469,-0.57945323,0.41417897,-0.76220214,0.30918312,-0.4532954,0.084748045,-0.34724906,-0.51518315,0.39573854,0.027474135,-0.03587933,0.5186939
my,0.10104556,-0.17255698,-0.0041061193,-0.31943345,-0.3818074,0.25327393,0.49906963,-0.38115165,0.26203635,0.47147876,0.24755138,0.13067253,-0.7320039,0.0155505985,-0.25002366,-0.3523901,-0.3383182,0.00055072433,0.665499,-0.18922332,-0.2961493,0.91191256,0.026446037,-0.17978416,-0.3003585,0.0779212,0.15805669,0.38537055,0.72446525,0.36737594,-0.00026015192,0.64095247,0.304739,0.47940642,-0.16874489,-0.3553769,-0.3009884,0.45350504,0.44739056,-0.33792627,0.43272346,-0.26446244,0.6010622,-0.44532388,-0.8027814,0.22048411,-0.3641351,0.64190936,0.2323409,0.32031032,-0.28762168,-0.32607156,0.47315788,0.4241246,0.14924079,0.30779898,-0.37710625,0.26155287,0.5140866,0.38317066,-0.5472723,0.2944109,-0.09427714,-0.32654387,0.36151746,-0.3631521,-0.73289293,-0.062056214,0.43568748,0.18380305,-0.28979045,-0.3135367,0.018065002,0.46768117,0.025865972,-0.029965576,0.16823113,-0.55348766,-0.2466401,-0.48216435,-0.53648055,-0.375191,0.546204,0.36653176,-0.4201838,0.46411714,-0.46852297,0.5082189,-0.13752604,0.24247321,-0.38597593,0.15599132,0.6606512,0.75201046,0.15607055,0.32498395
for,-0.41261727,-0.35595864,0.3011113,-0.6093901,0.021203801,0.4363758,0.6806977,-0.30125576,-0.5798322,0.14048283,0.16618317,0.20346835,-0.10909816,-0.057915166,-0.24660757,-0.12883914,-0.07638094,-0.16892794,0.31869102,-0.25231022,-0.08389403,0.27119607,-0.19221917,-0.11417025,-0.18438871,-0.688942,-0.39409208,0.2739168,0.0054827332,0.68567014,-0.31888407,-0.19729905,0.35209152,0.61480415,0.030512229,-0.56016505,-0.014892727,0.64603424,0.44471622,-0.33641022,0.34518328,0.27250755,0.9182764,-0.11898899,-0.35288608,0.29415977,-0.2728373,0.53107446,-0.10193046,0.4385296,-0.69268316,-0.3604446,0.53440243,0.49478704,0.16125232,0.10579194,-0.41754228,-0.4475083,0.40551528,-0.09915002,-0.2595855,0.13471252,-0.22678232,-0.40354145,0.39782667,-0.52196324,-0.5536239,-0.31803706,0.29788965,0.6446893,-0.08007848,-0.25770694,0.17782688,0.43746224,0.05361983,-0.39519146,0.6807643,-0.015114084,-0.21907496,0.11580616,-0.12388903,-0.35610285,0.7810294,0.26680925,-0.24407877,0.33352023,-0.05089481,0.45203733,-0.5470444,0.07116109,0.33112463,-0.32041985,0.57231927,0.32477692,0.6802805,0.5890678
your,-0.67640656,-0.18948942,0.31198478,-0.16157478,-0.5106525,0.4153613,0.4620707,-0.30441266,-0.27847257,0.4889771,0.15399982,-0.0033161938,-0.59255093,-0.22264585,-0.12949927,-0.55415636,-0.22209682,-0.1973029,0.856624,-0.25361305,-0.5135548,0.25748426,-0.44666338,-0.36073166,0.08378071,-0.15925732,-0.44994724,0.460456,0.5996118,0.1856569,-0.07129979,0.14877462,0.6139296,0.3931762,0.13873848,-0.66523796,-0.19031201,0.46971416,0.39539227,0.28018042,0.2730115,0.39103147,0.30070502,-0.16323775,-0.30797338,0.5201636,0.12724921,0.24631813,0.06947702,0.026513617,-0.5126411,-0.5643699,0.43529448,0.54393345,0.020533152,-0.34193546,-0.3703242,-0.19319203,0.24571209,0.17946066,-0.09318045,-0.041361153,-0.5028392,-0.5839377,0.3383757,-0.77004707,-0.60368854,0.019384086,0.031815786,0.39885905,-0.56101525,-0.32587022,0.2996118,0.5875939,0.08443305,-0.078244135,0.3054452,-0.66908044,-0.65545726,0.031961016,-0.047290906,-0.7725605,0.8086458,-0.066577956,-0.21134046,0.22261427,-0.9166243,0.35910073,-0.47644717,0.31755877,-0.14995202,-0.45967564,0.12964064,-0.012427002,0.5970791,0.17501765
it,-0.42448166,-0.4723987,0.5576262,-0.10087824,-0.122397855,0.068349905,0.37363994,-0.31755656,-0.035470128,-0.48378703,0.41909206,-0.2670539,-0.46801504,0.6435123,0.021152414,-0.09460577,-0.20612146,0.18662885,0.022302419,-0.45159745,-0.18996271,0.50643593,-0.5763215,-0.43044132,-0.27044758,-0.5422524,-0.38487533,-0.10284996,0.6103109,0.0831417,-0.40740865,-0.5134727,-0.31974015,0.44300827,0.5015099,-0.077051625,0.80674934,0.63551444,0.16117832,-0.18085642,0.035202354,-0.73251474,0.1134544,-0.102769084,-0.48431846,0.45028165,-0.3963591,0.32960218,0.32201552,0.30203986,-0.14528336,-0.45303306,0.2780286,0.57492,0.051897436,0.34092596,0.39359206,0.1366936,0.29789984,0.14219381,-0.42182043,0.38856912,-0.01148282,-0.58036697,0.30856353,-0.7110027,-0.1538356,-0.47702977,0.712364,0.41455787,-0.020507656,-0.097702414,0.55638796,0.36723998,0.22344464,0.032580063,0.31817603,-0.42926204,-0.31069463,-0.64638853,-0.6648321,-0.50011563,0.03976825,0.35624075,-0.2938457,0.59197426,-0.9210416,0.4065446,-0.71841496,0.04940641,0.1748994,-0.43638712,0.1433401,0.5315817,0.20304039,0.09432307
of,-0.39066273,0.21430439,-0.05256288,-0.38895714,-0.6094893,0.5324068,0.71333045,-0.12046781,-0.06673886,0.6107515,0.54716855,0.58747053,-0.59016526,0.41917282,-0.17739402,-0.08903697,-0.6741208,-0.28169334,0.3849583,-0.54992247,-0.5756069,0.5456733,0.05691034,-0.12985633,-0.029234335,-0.3603717,-0.05310253,0.54234904,0.7135743,0.11016091,-0.4912973,0.11622337,0.46725643,0.12199834,0.28271532,-0.42224574,-0.21157879,0.46547773,0.67737776,-0.44416457,-0.11880949,-0.14839903,0.4204741,-0.20435058,-0.62241054,-0.17746985,0.23543902,0.4287231,0.035902485,0.116426975,-0.3443395,-0.69782495,0.035015374,0.7175739,-0.01526513,0.2608797,-0.08445752,-0.42978477,0.37480766,0.2725348,-0.6678494,0.30848753,-0.40240508,-0.38502,0.47451895,-0.07123314,-0.47965762,-0.21116701,0.301227,0.40023977,-0.30624193,-0.0745466,0.102830745,0.7210096,0.38287973,-0.4371214,0.4803424,0.02134329,-0.032257184,-0.02484113,-0.25833195,-0.4184852,0.2914884,0.6730241,-0.50504625,0.43015638,-0.6342121,0.5899089,-0.423468,0.57792,-0.0012467206,-0.25135234,0.15421772,0.67742044,0.31212986,-0.24704356
call,-0.39332104,-0.4721579,0.5774687,-0.2212727,-0.3288949,0.2593785,0.27211535,-0.5873564,-0.8378197,0.3766203,0.5959907,0.16178714,-0.19635983,0.24519134,-0.42312467,-0.32514912,-0.081814945,-0.039488498,0.10656783,-0.20849484,-0.6301104,0.4090222,-0.032780048,-0.82629055,-0.47349155,-0.39534935,-0.8097362,0.38473958,0.11329071,0.5711247,-0.018163834,0.07765364,0.56730556,0.60774124,0.6348849,-0.17518273,-0.17077996,0.6471591,-0.07503049,0.1142697,0.17219184,-0.36670095,0.2894998,-0.45607558,-0.08564378,0.31427068,-0.3889255,-0.030350238,0.55023223,0.12544763,-0.61980474,-0.09317845,0.725356,0.070399456,0.30024472,-0.23205723,-0.7342875,-0.27164733,0.2786094,0.44580555,0.2770595,-0.18388815,-0.014935181,-0.8665613,-0.057691038,-0.54832125,-0.53295755,-0.45615193,0.21524784,0.39758468,-0.60314906,0.05940193,0.033190683,0.36113358,0.38957393,0.044990987,0.29351056,-0.08989975,-0.29801723,-0.1369744,0.30703372,-0.76010364,0.42277992,-0.016931925,-0.14569718,0.41771665,-0.56447864,0.46231216,-0.26475617,0.07298486,0.6238058,-0.444974,0.24217346,-0.29294854,0.26904088,0.54058725
have,-0.1783395,-0.27863806,0.42290848,-0.25897864,0.058532175,0.107452676,0.56218046,-0.09912239,-0.3281318,-0.40418342,-0.7833291,0.5647077,-0.118428394,0.15897068,-0.21175343,-0.55865943,-0.4959063,-0.40117705,0.07106137,-0.36285484,-0.32752305,0.68470263,-0.57345784,-0.28108114,0.0025421698,-0.3127076,0.12927203,0.26996404,-0.0033654869,1.0353171,-0.3600518,-0.07099303,-0.7095864,0.28662735,0.4010958,-0.7838338,0.1342355,0.34373212,0.65949833,-0.7004587,-0.14689112,-0.6057402,0.08242084,-0.4860713,-0.6488949,0.37457937,0.17882419,-0.106943816,0.13931029,0.5398707,-0.20882866,-0.3429959,0.5107137,0.32351753,0.1872279,0.49410966,0.45671487,0.1658769,0.40323246,0.053411465,-0.73846817,0.27427608,0.12279922,-0.3003431,0.061408184,-0.3284639,-0.25719735,-0.6193802,0.43453947,0.28687182,-0.6482719,-0.18024649,-0.06699249,0.5826374,0.2040951,-0.18005808,0.7271817,-0.52929777,0.35125324,-0.017801404,-0.28298438,-0.52707916,0.023483932,0.5873923,-0.25153682,0.5818001,-0.37743604,0.674458,0.0074944827,0.6796872,0.24321543,-0.3776637,-0.13413794,0.0723815,0.2869865,0.3943891
on,-0.81287,-0.32522577,0.24506764,-0.03744929,-0.54754186,0.5140138,0.33819953,-0.085439,-0.06385374,0.6440946,0.7051977,0.029599048,-0.67034405,0.088211074,-0.07576595,-0.1720555,-0.16225006,-0.2162483,0.3184621,-0.21500514,-0.44249147,0.28209445,0.15025164,-0.47454986,-0.26029631,-0.5356422,-0.43045884,0.1974572,0.33662367,0.34853745,-0.25190586,0.13861395,0.7716956,0.42232108,0.47097954,-0.47265875,0.08519771,0.4749025,0.40153491,-0.2021364,0.14000617,-0.02019997,0.42596543,-0.46856815,-0.20430185,0.42817816,-0.48678252,0.57276404,0.2767837,0.5008656,-0.6555064,-0.42289564,0.40571922,0.032393754,-0.27825236,-0.038056962,-0.64673376,-0.08863804,-0.025515176,0.42248768,-0.020904839,0.36179742,-0.41588414,-0.5056439,0.29513508,-0.39422148,-0.28926253,-0.2986906,0.69257724,0.6892685,-0.5842322,-0.31935194,0.17197157,0.27690965,-0.2183835,-0.1998379,-0.121367395,-0.34787026,-0.43796292,-0.2573527,-0.2226272,-0.15382561,0.4463877,0.21218506,-0.041531168,0.70743454,-0.29753673,0.59909606,-0.12971494,0.12414725,0.43975452,-0.2877701,0.21521938,0.45119756,0.41100323,-0.0044775605
2,-0.15668027,-0.26544175,0.044274718,-0.5134376,0.07028927,0.14719272,0.1122574,-0.47051728,-0.11025739,0.105488226,0.5971863,0.7401044,-0.28934303,0.265275,-0.28690118,-0.35944524,-0.60887474,-0.609602,-0.59723294,-0.38222522,0.02437047,0.22015321,-0.5267596,-0.12954253,-0.54624355,-0.34492734,-0.41895297,0.6185221,0.29997122,0.57388836,-0.45513934,0.9550203,0.3107372,0.4553084,-0.16448323,-0.30821866,-0.54370826,0.3920287,-0.25568455,-0.37872726,0.29778472,-0.40485898,0.42429742,-0.7703789,-0.22799827,0.82706535,-0.25559548,-0.1787644,0.15562293,0.48449016,-0.004298255,0.14987051,0.42332062,-0.30370808,0.39188847,0.18779789,-1.0462369,-0.8486989,0.18031402,0.0522736,-0.13759452,-0.013807446,0.05641578,-0.18974166,0.10959369,-0.31174657,-0.2860021,-0.59051365,0.46136332,0.039885134,0.3793515,-0.4353183,0.17646596,0.026084736,-0.12005694,-0.6265179,0.36747915,-0.30684045,-0.06826863,0.24205464,-0.11999598,-0.013796365,0.049658105,0.677364,-0.09691495,0.32098818,-0.29087245,0.32728416,0.055667654,-0.19119655,0.8050392,-0.44210488,0.25197864,0.7382506,0.68329686,0.4346359
that,-0.26481262,0.012004539,0.085832514,-0.4962328,-0.36701617,0.3740922,0.58776766,-0.09609593,-0.32190868,0.02687715,-0.39849937,0.40006182,-0.4340191,0.28852674,0.031425416,-0.08486703,0.23497418,-0.43533048,0.38950345,-0.8069296,-0.76834834,0.55520827,-0.42482337,-0.24987128,-0.59766,-0.58908874,-0.5412934,0.057948872,0.03943269,0.29407886,-0.6633845,-0.14647129,-0.12435864,0.24845852,0.34918928,-0.6029229,0.62697995,0.43298632,0.896008,-0.4552656,0.45916098,-0.42444772,0.29768458,-0.4261893,-0.36419815,0.17155789,0.008046195,0.16471173,0.03590019,0.427059,-0.5429455,-0.48534423,0.32612133,0.41828325,0.06623018,0.2636105,0.2297089,-0.29383317,0.3350467,0.07814637,-0.4478003,0.40059817,-0.12399309,-0.50941944,0.11784652,-0.2724718,-0.5818477,0.30789948,0.16739792,0.46094027,-0.37616187,-0.25940713,0.17162909,0.3679859,0.1532057,-0.4585682,0.49671167,-0.19165386,0.0073297024,-0.26152408,-0.2703056,-0.35629654,0.11087544,0.2345223,-0.4557612,0.35658768,-0.5074108,0.48499525,-0.31961784,0.41264704,-0.12854818,-0.13991371,0.35605696,0.21053706,0.3562148,-0.1703559
